record_index,sample_id,model_profile_id,condition,true_label,predicted_label,reference_model,attribution_scale,citation_count,distinct_cited_feature_count,top_five_overlap_count,cited_absolute_attribution_sum,mean_cited_reference_rank,best_cited_reference_rank,worst_cited_reference_rank,cited_features,reference_total_absolute_attribution,reference_top_five_absolute_attribution,reference_top_five_features,top_five_overlap_fraction,top_five_jaccard,attribution_mass_coverage,relative_to_reference_top_five_mass
158,pilot_159,cd9f49bdaf8c3a54,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.0387800705964,22,16,30,"('IN_PKTS', 'OUT_PKTS', 'FLOW_DURATION_MILLISECONDS', 'L4_DST_PORT', 'IN_BYTES')",0.562281762269,0.264082478883,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'MIN_TTL', 'SERVER_TCP_FLAGS')",0,0,0.0689691062358,0.146848328448
159,pilot_160,55d3db03c3f6459e,deterministic_text,Benign,DoS,logistic_regression,DoS log-odds,5,5,0,0.100504221918,28.2,19,40,"('FLOW_DURATION_MILLISECONDS', 'DST_TO_SRC_IAT_MAX', 'RETRANSMITTED_OUT_PKTS', 'RETRANSMITTED_IN_PKTS', 'NUM_PKTS_UP_TO_128_BYTES')",7.1866886093,5.21996589511,"('DST_TO_SRC_AVG_THROUGHPUT', 'SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL')",0,0,0.0139847748221,0.0192538081545
159,pilot_160,55d3db03c3f6459e,structured,Benign,DoS,logistic_regression,DoS log-odds,5,5,1,0.851972805099,23,4,38,"('SRC_TO_DST_IAT_MAX', 'FLOW_DURATION_MILLISECONDS', 'RETRANSMITTED_OUT_PKTS', 'MIN_TTL', 'TCP_FLAGS')",7.1866886093,5.21996589511,"('DST_TO_SRC_AVG_THROUGHPUT', 'SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL')",0.2,0.111111111111,0.118548729661,0.163214247414
159,pilot_160,55d3db03c3f6459e,deterministic_text,Benign,DoS,random_forest,DoS probability,5,5,0,0.0515108539148,17.4,9,27,"('FLOW_DURATION_MILLISECONDS', 'DST_TO_SRC_IAT_MAX', 'RETRANSMITTED_OUT_PKTS', 'RETRANSMITTED_IN_PKTS', 'NUM_PKTS_UP_TO_128_BYTES')",0.513040790179,0.23462362219,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.100403037928,0.219546750809
159,pilot_160,55d3db03c3f6459e,structured,Benign,DoS,random_forest,DoS probability,5,5,1,0.0992304172925,10.8,3,15,"('SRC_TO_DST_IAT_MAX', 'FLOW_DURATION_MILLISECONDS', 'RETRANSMITTED_OUT_PKTS', 'MIN_TTL', 'TCP_FLAGS')",0.513040790179,0.23462362219,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0.2,0.111111111111,0.193416233547,0.422934469967
160,pilot_161,141b823f469f82f8,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.493060125317,22.2,4,39,"('IN_PKTS', 'IN_BYTES', 'MAX_IP_PKT_LEN', 'TCP_FLAGS', 'OUT_PKTS')",5.44530757086,3.37535116449,"('MAX_TTL', 'MIN_TTL', 'LONGEST_FLOW_PKT', 'MAX_IP_PKT_LEN', 'SERVER_TCP_FLAGS')",0.2,0.111111111111,0.0905477089954,0.146076689887
160,pilot_161,141b823f469f82f8,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.406416434905,21.8,4,38,"('IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'IN_BYTES', 'MAX_IP_PKT_LEN', 'RETRANSMITTED_IN_PKTS')",5.44530757086,3.37535116449,"('MAX_TTL', 'MIN_TTL', 'LONGEST_FLOW_PKT', 'MAX_IP_PKT_LEN', 'SERVER_TCP_FLAGS')",0.2,0.111111111111,0.0746360843013,0.120407156204
160,pilot_161,141b823f469f82f8,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,0,0.0486674316592,19,8,29,"('IN_PKTS', 'IN_BYTES', 'MAX_IP_PKT_LEN', 'TCP_FLAGS', 'OUT_PKTS')",0.500512800017,0.218857550428,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'DST_TO_SRC_AVG_THROUGHPUT')",0,0,0.0972351389566,0.222370357175
160,pilot_161,141b823f469f82f8,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.0335075499579,24.2,19,29,"('IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'IN_BYTES', 'MAX_IP_PKT_LEN', 'RETRANSMITTED_IN_PKTS')",0.500512800017,0.218857550428,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'DST_TO_SRC_AVG_THROUGHPUT')",0,0,0.0669464396451,0.153102097197
161,pilot_162,b10a119abbead762,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.610688811995,29,5,42,"('IN_PKTS', 'IN_BYTES', 'L4_DST_PORT', 'L4_SRC_PORT', 'FLOW_DURATION_MILLISECONDS')",7.02420512733,4.76956485163,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'L7_PROTO', 'L4_DST_PORT')",0.2,0.111111111111,0.086940629,0.128038685078
161,pilot_162,b10a119abbead762,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,2,2.00082713599,17.2,2,40,"('L4_DST_PORT', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS', 'MIN_TTL')",7.02420512733,4.76956485163,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'L7_PROTO', 'L4_DST_PORT')",0.4,0.25,0.284847480921,0.419498884748
161,pilot_162,b10a119abbead762,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,0,0.0391658031883,23.6,8,35,"('IN_PKTS', 'IN_BYTES', 'L4_DST_PORT', 'L4_SRC_PORT', 'FLOW_DURATION_MILLISECONDS')",0.576805968427,0.273514123144,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'SERVER_TCP_FLAGS')",0,0,0.0679011753209,0.143194811069
161,pilot_162,b10a119abbead762,structured,DoS,Benign,random_forest,DoS probability,5,5,1,0.109082889477,13.4,3,25,"('L4_DST_PORT', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS', 'MIN_TTL')",0.576805968427,0.273514123144,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'SERVER_TCP_FLAGS')",0.2,0.111111111111,0.189115396595,0.398819952051
162,pilot_163,1df7fa8bbd555715,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,0,0.183677122382,27.2,11,41,"('IN_PKTS', 'IN_BYTES', 'FLOW_DURATION_MILLISECONDS', 'PROTOCOL', 'OUT_PKTS')",10.0488897211,7.68577316152,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'TCP_WIN_MAX_OUT', 'TCP_WIN_MAX_IN')",0,0,0.0182783498953,0.0238983272759
162,pilot_163,1df7fa8bbd555715,structured,DoS,DoS,logistic_regression,DoS log-odds,5,5,0,0.213921145014,23.6,11,38,"('L4_DST_PORT', 'PROTOCOL', 'OUT_PKTS', 'FLOW_DURATION_MILLISECONDS', 'IN_PKTS')",10.0488897211,7.68577316152,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'TCP_WIN_MAX_OUT', 'TCP_WIN_MAX_IN')",0,0,0.021288037878,0.0278333930131
162,pilot_163,1df7fa8bbd555715,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,1,0.070689137909,19,5,44,"('IN_PKTS', 'IN_BYTES', 'FLOW_DURATION_MILLISECONDS', 'PROTOCOL', 'OUT_PKTS')",0.601684863782,0.282488446949,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'OUT_PKTS')",0.2,0.111111111111,0.117485318585,0.250237270489
162,pilot_163,1df7fa8bbd555715,structured,DoS,DoS,random_forest,DoS probability,5,5,1,0.0718428133529,18.4,5,44,"('L4_DST_PORT', 'PROTOCOL', 'OUT_PKTS', 'FLOW_DURATION_MILLISECONDS', 'IN_PKTS')",0.601684863782,0.282488446949,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'OUT_PKTS')",0.2,0.111111111111,0.119402726705,0.254321244387
163,pilot_164,0b2d1828d4d37da2,deterministic_text,DoS,DoS,logistic_regression,DoS log-odds,5,5,2,2.54989194741,18,2,41,"('TCP_FLAGS', 'L4_DST_PORT', 'RETRANSMITTED_IN_BYTES', 'MIN_TTL', 'SERVER_TCP_FLAGS')",6.01625875866,4.39466067987,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'LONGEST_FLOW_PKT', 'MAX_IP_PKT_LEN')",0.4,0.25,0.423833490164,0.580224989632
163,pilot_164,0b2d1828d4d37da2,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,1.46765218898,17.8,2,37,"('IN_BYTES', 'FLOW_DURATION_MILLISECONDS', 'IN_PKTS', 'TCP_FLAGS', 'MIN_TTL')",6.01625875866,4.39466067987,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'LONGEST_FLOW_PKT', 'MAX_IP_PKT_LEN')",0.2,0.111111111111,0.243947650501,0.333962573198
163,pilot_164,0b2d1828d4d37da2,deterministic_text,DoS,DoS,random_forest,DoS probability,5,5,2,0.133537750457,15.2,3,37,"('TCP_FLAGS', 'L4_DST_PORT', 'RETRANSMITTED_IN_BYTES', 'MIN_TTL', 'SERVER_TCP_FLAGS')",0.527294367559,0.255093100064,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'SERVER_TCP_FLAGS', 'MIN_TTL', 'SHORTEST_FLOW_PKT')",0.4,0.25,0.253250856964,0.523486328808
163,pilot_164,0b2d1828d4d37da2,structured,DoS,Benign,random_forest,DoS probability,5,5,1,0.0875520535631,19,4,33,"('IN_BYTES', 'FLOW_DURATION_MILLISECONDS', 'IN_PKTS', 'TCP_FLAGS', 'MIN_TTL')",0.527294367559,0.255093100064,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'SERVER_TCP_FLAGS', 'MIN_TTL', 'SHORTEST_FLOW_PKT')",0.2,0.111111111111,0.166040183529,0.343216078919
164,pilot_165,66594fc80e9e3cb3,deterministic_text,Benign,DoS,logistic_regression,DoS log-odds,5,5,0,0.302084180375,23.6,19,29,"('TCP_FLAGS', 'SRC_TO_DST_IAT_AVG', 'RETRANSMITTED_IN_PKTS', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS')",6.15501116648,3.42192618108,"('MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'MIN_TTL', 'MAX_TTL', 'NUM_PKTS_256_TO_512_BYTES')",0,0,0.0490793878685,0.0882789880286
164,pilot_165,66594fc80e9e3cb3,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.357039874372,21.8,19,25,"('TCP_FLAGS', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS', 'RETRANSMITTED_IN_PKTS', 'IN_PKTS')",6.15501116648,3.42192618108,"('MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'MIN_TTL', 'MAX_TTL', 'NUM_PKTS_256_TO_512_BYTES')",0,0,0.0580079978273,0.104338859309
164,pilot_165,66594fc80e9e3cb3,deterministic_text,Benign,DoS,random_forest,DoS probability,5,5,0,0.04750522503,17.6,11,27,"('TCP_FLAGS', 'SRC_TO_DST_IAT_AVG', 'RETRANSMITTED_IN_PKTS', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS')",0.517117844773,0.237389119508,"('MIN_TTL', 'MIN_IP_PKT_LEN', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'DST_TO_SRC_AVG_THROUGHPUT')",0,0,0.0918653755816,0.200115427061
164,pilot_165,66594fc80e9e3cb3,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.0507481346516,17,11,27,"('TCP_FLAGS', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS', 'RETRANSMITTED_IN_PKTS', 'IN_PKTS')",0.517117844773,0.237389119508,"('MIN_TTL', 'MIN_IP_PKT_LEN', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'DST_TO_SRC_AVG_THROUGHPUT')",0,0,0.0981364986039,0.213776161084
165,pilot_166,449805a440135fd4,deterministic_text,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.197435285123,25.6,13,40,"('L4_DST_PORT', 'PROTOCOL', 'DNS_QUERY_TYPE', 'OUT_PKTS', 'IN_PKTS')",8.16387005562,5.63365900016,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DNS_TTL_ANSWER', 'TCP_WIN_MAX_IN')",0,0,0.0241840308307,0.0350456577363
165,pilot_166,449805a440135fd4,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.215151425851,22.6,13,29,"('L4_DST_PORT', 'IN_PKTS', 'DNS_QUERY_TYPE', 'PROTOCOL', 'FLOW_DURATION_MILLISECONDS')",8.16387005562,5.63365900016,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DNS_TTL_ANSWER', 'TCP_WIN_MAX_IN')",0,0,0.0263540973075,0.0381903529918
165,pilot_166,449805a440135fd4,deterministic_text,Benign,Benign,random_forest,DoS probability,5,5,0,0.0580758162676,20.6,6,38,"('L4_DST_PORT', 'PROTOCOL', 'DNS_QUERY_TYPE', 'OUT_PKTS', 'IN_PKTS')",0.565703370848,0.312302552735,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'SHORTEST_FLOW_PKT')",0,0,0.102661251922,0.185960107463
165,pilot_166,449805a440135fd4,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.0600837344693,18.6,6,34,"('L4_DST_PORT', 'IN_PKTS', 'DNS_QUERY_TYPE', 'PROTOCOL', 'FLOW_DURATION_MILLISECONDS')",0.565703370848,0.312302552735,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'SHORTEST_FLOW_PKT')",0,0,0.10621067076,0.192389508004
166,pilot_167,002bd6d16c51e437,deterministic_text,Benign,DoS,logistic_regression,DoS log-odds,5,5,1,1.0041546033,21.6,3,38,"('RETRANSMITTED_OUT_PKTS', 'RETRANSMITTED_OUT_BYTES', 'DST_TO_SRC_IAT_AVG', 'DST_TO_SRC_AVG_THROUGHPUT', 'FLOW_DURATION_MILLISECONDS')",6.78416482253,4.27437311969,"('SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'DST_TO_SRC_AVG_THROUGHPUT', 'MIN_TTL', 'MAX_TTL')",0.2,0.111111111111,0.148014476294,0.234924414687
166,pilot_167,002bd6d16c51e437,structured,Benign,DoS,logistic_regression,DoS log-odds,5,5,1,0.847162210178,25.8,3,38,"('RETRANSMITTED_OUT_PKTS', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'DST_TO_SRC_AVG_THROUGHPUT', 'RETRANSMITTED_OUT_BYTES')",6.78416482253,4.27437311969,"('SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'DST_TO_SRC_AVG_THROUGHPUT', 'MIN_TTL', 'MAX_TTL')",0.2,0.111111111111,0.12487347114,0.19819566202
166,pilot_167,002bd6d16c51e437,deterministic_text,Benign,DoS,random_forest,DoS probability,5,5,0,0.068399411093,16.6,6,29,"('RETRANSMITTED_OUT_PKTS', 'RETRANSMITTED_OUT_BYTES', 'DST_TO_SRC_IAT_AVG', 'DST_TO_SRC_AVG_THROUGHPUT', 'FLOW_DURATION_MILLISECONDS')",0.510311953903,0.227843730727,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.134034506873,0.300203173793
166,pilot_167,002bd6d16c51e437,structured,Benign,DoS,random_forest,DoS probability,5,5,0,0.0761497706269,13.2,6,25,"('RETRANSMITTED_OUT_PKTS', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'DST_TO_SRC_AVG_THROUGHPUT', 'RETRANSMITTED_OUT_BYTES')",0.510311953903,0.227843730727,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.149222000473,0.334219293127
167,pilot_168,7c3b2ff5b186d259,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,0,0.408944906209,22.6,8,41,"('IN_PKTS', 'TCP_FLAGS', 'IN_BYTES', 'SRC_TO_DST_AVG_THROUGHPUT', 'L4_DST_PORT')",6.72847022494,4.13920436404,"('MAX_TTL', 'MIN_TTL', 'TCP_WIN_MAX_OUT', 'TCP_WIN_MAX_IN', 'DST_TO_SRC_IAT_AVG')",0,0,0.0607782887547,0.0987979500991
167,pilot_168,7c3b2ff5b186d259,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,0,0.313036680012,25.2,8,41,"('IN_PKTS', 'IN_BYTES', 'FLOW_DURATION_MILLISECONDS', 'SRC_TO_DST_IAT_AVG', 'TCP_FLAGS')",6.72847022494,4.13920436404,"('MAX_TTL', 'MIN_TTL', 'TCP_WIN_MAX_OUT', 'TCP_WIN_MAX_IN', 'DST_TO_SRC_IAT_AVG')",0,0,0.0465241978558,0.0756272588837
167,pilot_168,7c3b2ff5b186d259,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,0,0.0395496494575,23,10,31,"('IN_PKTS', 'TCP_FLAGS', 'IN_BYTES', 'SRC_TO_DST_AVG_THROUGHPUT', 'L4_DST_PORT')",0.512803798518,0.228609332824,"('MAX_TTL', 'MIN_IP_PKT_LEN', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'DST_TO_SRC_AVG_THROUGHPUT')",0,0,0.077124330147,0.173001027425
167,pilot_168,7c3b2ff5b186d259,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.0537883057607,20.2,6,29,"('IN_PKTS', 'IN_BYTES', 'FLOW_DURATION_MILLISECONDS', 'SRC_TO_DST_IAT_AVG', 'TCP_FLAGS')",0.512803798518,0.228609332824,"('MAX_TTL', 'MIN_IP_PKT_LEN', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'DST_TO_SRC_AVG_THROUGHPUT')",0,0,0.104890614922,0.235284820161
168,pilot_169,166b8d3805acc75f,deterministic_text,Benign,DoS,logistic_regression,DoS log-odds,5,5,0,0.115866361086,28.2,15,42,"('RETRANSMITTED_IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS', 'NUM_PKTS_UP_TO_128_BYTES', 'ICMP_TYPE')",5.96350324813,4.12454714822,"('SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'L7_PROTO')",0,0,0.0194292442319,0.0280918988004
168,pilot_169,166b8d3805acc75f,structured,Benign,DoS,logistic_regression,DoS log-odds,5,5,0,0.0572023710494,33,21,42,"('FLOW_DURATION_MILLISECONDS', 'RETRANSMITTED_IN_PKTS', 'SRC_TO_DST_IAT_MAX', 'NUM_PKTS_UP_TO_128_BYTES', 'IN_PKTS')",5.96350324813,4.12454714822,"('SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'L7_PROTO')",0,0,0.00959207510575,0.0138687640106
168,pilot_169,166b8d3805acc75f,deterministic_text,Benign,DoS,random_forest,DoS probability,5,5,0,0.0435075513527,20.2,13,35,"('RETRANSMITTED_IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS', 'NUM_PKTS_UP_TO_128_BYTES', 'ICMP_TYPE')",0.502965788094,0.232296159664,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.086502009446,0.187293459417
168,pilot_169,166b8d3805acc75f,structured,Benign,DoS,random_forest,DoS probability,5,5,0,0.0485584653959,17.8,14,23,"('FLOW_DURATION_MILLISECONDS', 'RETRANSMITTED_IN_PKTS', 'SRC_TO_DST_IAT_MAX', 'NUM_PKTS_UP_TO_128_BYTES', 'IN_PKTS')",0.502965788094,0.232296159664,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.0965442710923,0.209036884063
169,pilot_170,4f9e28178b5c79cf,deterministic_text,Benign,Benign,logistic_regression,DoS log-odds,5,5,1,0.795156104645,24.4,3,43,"('TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'L4_SRC_PORT', 'RETRANSMITTED_OUT_PKTS', 'MIN_TTL')",5.64436917171,3.73314062275,"('MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'MIN_TTL', 'MAX_TTL', 'TCP_WIN_MAX_IN')",0.2,0.111111111111,0.140875991711,0.212999237103
169,pilot_170,4f9e28178b5c79cf,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,1,0.812617841329,21,3,35,"('TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'RETRANSMITTED_OUT_PKTS', 'IN_PKTS', 'MIN_TTL')",5.64436917171,3.73314062275,"('MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'MIN_TTL', 'MAX_TTL', 'TCP_WIN_MAX_IN')",0.2,0.111111111111,0.143969647734,0.217676729448
169,pilot_170,4f9e28178b5c79cf,deterministic_text,Benign,Benign,random_forest,DoS probability,5,5,1,0.0825867829772,16.6,3,36,"('TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'L4_SRC_PORT', 'RETRANSMITTED_OUT_PKTS', 'MIN_TTL')",0.500233296264,0.232476074525,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0.2,0.111111111111,0.165096533146,0.355248526739
169,pilot_170,4f9e28178b5c79cf,structured,Benign,Benign,random_forest,DoS probability,5,5,1,0.0963950958625,11.6,3,20,"('TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'RETRANSMITTED_OUT_PKTS', 'IN_PKTS', 'MIN_TTL')",0.500233296264,0.232476074525,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0.2,0.111111111111,0.192700279215,0.414645232028
170,pilot_171,a62667929f6c382a,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,1.61356995744,19,2,37,"('IN_BYTES', 'IN_PKTS', 'TCP_FLAGS', 'MIN_TTL', 'L4_DST_PORT')",6.92848678961,3.98123448693,"('MAX_TTL', 'MIN_TTL', 'TCP_WIN_MAX_OUT', 'LONGEST_FLOW_PKT', 'MAX_IP_PKT_LEN')",0.2,0.111111111111,0.232889230569,0.405293876242
170,pilot_171,a62667929f6c382a,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,0,0.414804585313,24.2,7,39,"('IN_PKTS', 'IN_BYTES', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'SRC_TO_DST_AVG_THROUGHPUT')",6.92848678961,3.98123448693,"('MAX_TTL', 'MIN_TTL', 'TCP_WIN_MAX_OUT', 'LONGEST_FLOW_PKT', 'MAX_IP_PKT_LEN')",0,0,0.0598694343959,0.104189940752
170,pilot_171,a62667929f6c382a,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,1,0.0773221738897,19,3,31,"('IN_BYTES', 'IN_PKTS', 'TCP_FLAGS', 'MIN_TTL', 'L4_DST_PORT')",0.507043726895,0.219737841889,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'DST_TO_SRC_AVG_THROUGHPUT')",0.2,0.111111111111,0.15249606649,0.351883741212
170,pilot_171,a62667929f6c382a,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.0411441190025,20.4,14,28,"('IN_PKTS', 'IN_BYTES', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'SRC_TO_DST_AVG_THROUGHPUT')",0.507043726895,0.219737841889,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'DST_TO_SRC_AVG_THROUGHPUT')",0,0,0.0811451100173,0.187241845323
171,pilot_172,eef7015d75c5c8ee,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.858098690918,17,2,28,"('TCP_FLAGS', 'IN_PKTS', 'SRC_TO_DST_AVG_THROUGHPUT', 'FLOW_DURATION_MILLISECONDS', 'L4_DST_PORT')",5.25373767313,3.12459309409,"('SERVER_TCP_FLAGS', 'L4_DST_PORT', 'L7_PROTO', 'MIN_TTL', 'MAX_TTL')",0.2,0.111111111111,0.163331088133,0.27462734029
171,pilot_172,eef7015d75c5c8ee,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.858098690918,17,2,28,"('TCP_FLAGS', 'IN_PKTS', 'L4_DST_PORT', 'SRC_TO_DST_AVG_THROUGHPUT', 'FLOW_DURATION_MILLISECONDS')",5.25373767313,3.12459309409,"('SERVER_TCP_FLAGS', 'L4_DST_PORT', 'L7_PROTO', 'MIN_TTL', 'MAX_TTL')",0.2,0.111111111111,0.163331088133,0.27462734029
171,pilot_172,eef7015d75c5c8ee,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,0,0.0408867731103,22.4,12,29,"('TCP_FLAGS', 'IN_PKTS', 'SRC_TO_DST_AVG_THROUGHPUT', 'FLOW_DURATION_MILLISECONDS', 'L4_DST_PORT')",0.513391073046,0.240551720054,"('MIN_TTL', 'SHORTEST_FLOW_PKT', 'MAX_TTL', 'MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS')",0,0,0.0796406000357,0.169970820001
171,pilot_172,eef7015d75c5c8ee,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.0408867731103,22.4,12,29,"('TCP_FLAGS', 'IN_PKTS', 'L4_DST_PORT', 'SRC_TO_DST_AVG_THROUGHPUT', 'FLOW_DURATION_MILLISECONDS')",0.513391073046,0.240551720054,"('MIN_TTL', 'SHORTEST_FLOW_PKT', 'MAX_TTL', 'MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS')",0,0,0.0796406000357,0.169970820001
172,pilot_173,c0bf6fec9ff92c2f,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.645554096962,24.6,3,42,"('L4_DST_PORT', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'L4_SRC_PORT', 'IN_BYTES')",4.90136845661,3.23424136292,"('SERVER_TCP_FLAGS', 'L7_PROTO', 'L4_DST_PORT', 'MIN_TTL', 'MAX_TTL')",0.2,0.111111111111,0.131708950812,0.199599851873
